
10 22 0.772480
10 23 0.812104
10 24 0.851049
10 25 0.889087
10 26 0.925986
10 27 0.961515
10 28 0.995440
10 29 1.027537
10 30 1.057590
10 31 1.085397
10 32 1.110771
10 33 1.133544
10 34 1.153569
10 35 1.170720
10 36 1.184891
10 37 1.195999
10 38 1.203977
10 39 1.208782
10 40 1.210387
10 41 1.208782
10 42 1.203977
10 43 1.195999
10 44 1.184891
10 45 1.170720
10 46 1.153569
10 47 1.133544
10 48 1.110771
10 49 1.085397
10 50 1.057590
10 51 1.027537
10 52 0.995440
10 53 0.961515
10 54 0.925986
10 55 0.889087
10 56 0.851049
10 57 0.812104
10 58 0.772480
10 59 0.732393
10 60 0.692053
10 61 0.651654
10 62 0.611376
10 63 0.571385
10 64 0.531828
10 65 0.492834
10 66 0.454513
10 67 0.416955
10 68 0.380227
10 69 0.344374
10 70 0.309422
10 71 0.275370
10 72 0.242199
10 73 0.209865
10 74 0.178310
10 75 0.147453
10 76 0.117202
10 77 0.087451
10 78 0.058084
10 79 0.028976

11 1 0.031420
11 2 0.062993
11 3 0.094871
11 4 0.127199
11 5 0.160113
11 6 0.193739
11 7 0.228187
11 8 0.263553
11 9 0.299909
11 10 0.337305
11 11 0.375770
11 12 0.415302
11 13 0.455878
11 14 0.497446
11 15 0.539929
11 16 0.583227
11 17 0.627215
11 18 0.671746
11 19 0.716655
11 20 0.761754
11 21 0.806839
11 22 0.851688
11 23 0.896065
11 24 0.939719
11 25 0.982392
11 26 1.023817
11 27 1.063726
11 28 1.101850
11 29 1.137931
11 30 1.171718
11 31 1.202980
11 32 1.231503
11 33 1.257097
11 34 1.279596
11 35 1.298859
11 36 1.314770
11 37 1.327237
11 38 1.336189
11 39 1.341580
11 40 1.343380
11 41 1.341580
11 42 1.336189
11 43 1.327237
11 44 1.314770
11 45 1.298859
11 46 1.279596
11 47 1.257097
11 48 1.231503
11 49 1.202980
11 50 1.171718
11 51 1.137931
11 52 1.101850
11 53 1.063726
11 54 1.023817
11 55 0.982392
11 56 0.939719
11 57 0.896065
11 58 0.851688
11 59 0.806839
11 60 0.761754
11 61 0.716655
11 62 0.671746
11 63 0.627215
11 64 0.583227
11 65 0.539929
11 66 0.497446
11 67 0.455878
11 68 0.415302
11 69 0.375770
11 70 0.337305
11 71 0.299909
11 72 0.263553
11 73 0.228187
11 74 0.193739
11 75 0.160113
11 76 0.127199
11 77 0.094871
11 78 0.062993
11 79 0.031420

12 1 0.033710
12 2 0.067599
12 3 0.101842
12 4 0.136609
12 5 0.172060
12 6 0.208345
12 7 0.245593
12 8 0.283917
12 9 0.323406
12 10 0.364121
12 11 0.406096
12 12 0.449335
12 13 0.493810
12 14 0.539463
12 15 0.586210
12 16 0.633936
12 17 0.682500
12 18 0.731740
12 19 0.781466
12 20 0.831470
12 21 0.881521
12 22 0.931369
12 23 0.980747
12 24 1.029371
12 25 1.076946
12 26 1.123165
12 27 1.167721
12 28 1.210305
12 29 1.250617
12 30 1.288372
12 31 1.323302
12 32 1.355165
12 33 1.383746
12 34 1.408860
12 35 1.430351
12 36 1.448093
12 37 1.461989
12 38 1.471964
12 39 1.477968
12 40 1.479973
12 41 1.477968
12 42 1.471964
12 43 1.461989
12 44 1.448093
12 45 1.430351
12 46 1.408860
12 47 1.383746
12 48 1.355165
12 49 1.323302
12 50 1.288372
12 51 1.250617
12 52 1.210305
12 53 1.167721
12 54 1.123165
12 55 1.076946
12 56 1.029371
12 57 0.980747
12 58 0.931369
12 59 0.881521
12 60 0.831470
12 61 0.781466
12 62 0.731740
12 63 0.682500
12 64 0.633936
12 65 0.586210
12 66 0.539463
12 67 0.493810
12 68 0.449335
12 69 0.406096
12 70 0.364121
12 71 0.323406
12 72 0.283917
12 73 0.245593
12 74 0.208345
12 75 0.172060
12 76 0.136609
12 77 0.101842
12 78 0.067599
12 79 0.033710

13 1 0.035822
13 2 0.071850
13 3 0.108288
13 4 0.145334
13 5 0.183176
13 6 0.221986
13 7 0.261922
13 8 0.303117
13 9 0.345677
13 10 0.389677
13 11 0.435160
13 12 0.482131
13 13 0.530562
13 14 0.580388
13 15 0.631512
13 16 0.683806
13 17 0.737112
13 18 0.791246
13 19 0.845999
13 20 0.901138
13 21 0.956405
13 22 1.011520
13 23 1.066183
13 24 1.120073
13 25 1.172854
13 26 1.224177
13 27 1.273687
13 28 1.321030
13 29 1.365861
13 30 1.407850
13 31 1.446691
13 32 1.482108
13 33 1.513862
13 34 1.541745
13 35 1.565591
13 36 1.585263
13 37 1.600661
13 38 1.611709
13 39 1.618357
13 40 1.620576
13 41 1.618357
13 42 1.611709
13 43 1.600661
13 44 1.585263
13 45 1.565591
13 46 1.541745
13 47 1.513862
13 48 1.482108
13 49 1.446691
13 50 1.407850
13 51 1.365861
13 52 1.321030
13 53 1.273687
13 54 1.224177
13 55 1.172854
13 56 1.120073
13 57 1.066183
13 58 1.011520
13 59 0.956405
13 60 0.901138
13 61 0.845999
13 62 0.791246
13 63 0.737112
13 64 0.683806
13 65 0.631512
13 66 0.580388
13 67 0.530562
13 68 0.482131
13 69 0.435160
13 70 0.389677
13 71 0.345677
13 72 0.303117
13 73 0.261922
13 74 0.221986
13 75 0.183176
13 76 0.145334
13 77 0.108288
13 78 0.071850
13 79 0.035822

14 1 0.037727
14 2 0.075691
14 3 0.114127
14 4 0.153264
14 5 0.193321
14 6 0.234503
14 7 0.276993
14 8 0.320952
14 9 0.366507
14 10 0.413751
14 11 0.462734
14 12 0.513468
14 13 0.565919
14 14 0.620015
14 15 0.675644
14 16 0.732663
14 17 0.790894
14 18 0.850133
14 19 0.910147
14 20 0.970678
14 21 1.031440
14 22 1.092123
14 23 1.152392
14 24 1.211884
14 25 1.270220
14 26 1.327002
14 27 1.381821
14 28 1.434269
14 29 1.483947
14 30 1.530475
14 31 1.573503
14 32 1.612717
14 33 1.647847
14 34 1.678670
14 35 1.705003
14 36 1.726708
14 37 1.743683
14 38 1.755854
14 39 1.763173
14 40 1.765616
14 41 1.763173
14 42 1.755854
14 43 1.743683
14 44 1.726708
14 45 1.705003
14 46 1.678670
14 47 1.647847
14 48 1.612717
14 49 1.573503
14 50 1.530475
14 51 1.483947
14 52 1.434269
14 53 1.381821
14 54 1.327002
14 55 1.270220
14 56 1.211884
14 57 1.152392
14 58 1.092123
14 59 1.031440
14 60 0.970678
14 61 0.910147
14 62 0.850133
14 63 0.790894
14 64 0.732663
14 65 0.675644
14 66 0.620015
14 67 0.565919
14 68 0.513468
14 69 0.462734
14 70 0.413751
14 71 0.366507
14 72 0.320952
14 73 0.276993
14 74 0.234503
14 75 0.193321
14 76 0.153264
14 77 0.114127
14 78 0.075691
14 79 0.037727

15 1 0.039394
15 2 0.079059
15 3 0.119265
15 4 0.160275
15 5 0.202343
15 6 0.245710
15 7 0.290596
15 8 0.337190
15 9 0.385649
15 10 0.436084
15 11 0.488559
15 12 0.543087
15 13 0.599631
15 14 0.658107
15 15 0.718388
15 16 0.780308
15 17 0.843670
15 18 0.908245
15 19 0.973779
15 20 1.039986
15 21 1.106554
15 22 1.173142
15 23 1.239376
15 24 1.304853
15 25 1.369142
15 26 1.431789
15 27 1.492325
15 28 1.550278
15 29 1.605183
15 30 1.656601
15 31 1.704128
15 32 1.747408
15 33 1.786141
15 34 1.820083
15 35 1.849044
15 36 1.872885
15 37 1.891508
15 38 1.904849
15 39 1.912868
15 40 1.915543
15 41 1.912868
15 42 1.904849
15 43 1.891508
15 44 1.872885
15 45 1.849044
15 46 1.820083
15 47 1.786141
15 48 1.747408
15 49 1.704128
15 50 1.656601
15 51 1.605183
15 52 1.550278
15 53 1.492325
15 54 1.431789
15 55 1.369142
15 56 1.304853
15 57 1.239376
15 58 1.173142
15 59 1.106554
15 60 1.039986
15 61 0.973779
15 62 0.908245
15 63 0.843670
15 64 0.780308
15 65 0.718388
15 66 0.658107
15 67 0.599631
